WorkOrderID,ProductID,ProductName,ProductSubCategoryName,ProdcutCategoryName,PlannedOrderQty,StockedQty,ScrappedQty,ScrapReasonID,ScrapReasonName,EndDate,FiscalYear,FiscalMonth,StandardCost,TotalUnitsProduced,ScrapCost,ProductionCost
25027,794,"Road-250 Black, 48",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,1554.9479,1,0.00,1554.9479
25028,795,"Road-250 Black, 52",Road Bikes,Bikes,2,2,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,1554.9479,2,0.00,3109.8958
25029,797,"Road-550-W Yellow, 38",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,713.0798,1,0.00,713.0798
25030,799,"Road-550-W Yellow, 42",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,713.0798,1,0.00,713.0798
25031,516,HL Mountain Seat Assembly,NULL,NULL,3,3,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,145.87,3,0.00,437.61
25032,517,LL Road Seat Assembly,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,98.77,5,0.00,493.85
25033,518,ML Road Seat Assembly,NULL,NULL,2,2,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,108.99,2,0.00,217.98
25034,519,HL Road Seat Assembly,NULL,NULL,6,6,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,145.87,6,0.00,875.22
25035,720,"HL Road Frame - Red, 52",Road Frames,Components,3,3,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,868.6342,3,0.00,2605.9026
25036,725,"LL Road Frame - Red, 44",Road Frames,Components,2,2,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,187.1571,2,0.00,374.3142
25037,727,"LL Road Frame - Red, 52",Road Frames,Components,1,1,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,187.1571,1,0.00,187.1571
25038,730,"LL Road Frame - Red, 62",Road Frames,Components,1,1,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,187.1571,1,0.00,187.1571
25039,737,"LL Road Frame - Black, 48",Road Frames,Components,1,1,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,204.6251,1,0.00,204.6251
25040,739,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,1,1,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,747.2002,1,0.00,747.2002
25041,743,"HL Mountain Frame - Black, 42",Mountain Frames,Components,1,1,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,739.041,1,0.00,739.041
25042,746,"HL Mountain Frame - Black, 46",Mountain Frames,Components,1,1,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,739.041,1,0.00,739.041
25043,806,ML Headset,Headsets,Components,16,16,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,45.4168,16,0.00,726.6688
25044,810,HL Mountain Handlebars,Handlebars,Components,3,3,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,53.3999,3,0.00,160.1997
25045,811,LL Road Handlebars,Handlebars,Components,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,19.7758,5,0.00,98.879
25046,812,ML Road Handlebars,Handlebars,Components,2,2,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,27.4925,2,0.00,54.985
25047,813,HL Road Handlebars,Handlebars,Components,6,6,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,53.3999,6,0.00,320.3994
25048,816,ML Mountain Front Wheel,Wheels,Components,3,3,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,92.8071,3,0.00,278.4213
25049,818,LL Road Front Wheel,Wheels,Components,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,37.9909,5,0.00,189.9545
25050,819,ML Road Front Wheel,Wheels,Components,2,2,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,110.2829,2,0.00,220.5658
25051,820,HL Road Front Wheel,Wheels,Components,6,6,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,146.5466,6,0.00,879.2796
25052,822,"ML Road Frame-W - Yellow, 38",Road Frames,Components,1,1,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,360.9428,1,0.00,360.9428
25053,824,ML Mountain Rear Wheel,Wheels,Components,3,3,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,104.7951,3,0.00,314.3853
25054,826,LL Road Rear Wheel,Wheels,Components,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,49.9789,5,0.00,249.8945
25055,827,ML Road Rear Wheel,Wheels,Components,2,2,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,122.2709,2,0.00,244.5418
25056,828,HL Road Rear Wheel,Wheels,Components,6,6,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,158.5346,6,0.00,951.2076
25057,834,"ML Road Frame-W - Yellow, 42",Road Frames,Components,1,1,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,360.9428,1,0.00,360.9428
25058,839,"HL Road Frame - Black, 48",Road Frames,Components,1,1,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,868.6342,1,0.00,868.6342
25059,840,"HL Road Frame - Black, 52",Road Frames,Components,2,2,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,868.6342,2,0.00,1737.2684
25060,894,Rear Derailleur,Derailleurs,Components,16,16,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,53.9282,16,0.00,862.8512
25061,945,Front Derailleur,Derailleurs,Components,16,16,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,40.6216,16,0.00,649.9456
25062,950,ML Crankset,Cranksets,Components,16,16,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,113.8816,16,0.00,1822.1056
25063,994,LL Bottom Bracket,Bottom Brackets,Components,7,7,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,23.9716,7,0.00,167.8012
25064,995,ML Bottom Bracket,Bottom Brackets,Components,3,3,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,44.9506,3,0.00,134.8518
25065,996,HL Bottom Bracket,Bottom Brackets,Components,6,6,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,53.9416,6,0.00,323.6496
25066,3,BB Ball Bearing,NULL,NULL,160,156,4,11,Stress test failed,2012-11-25 00:00:00.000,2013,5,0.00,160,0.00,0.00
25067,324,Chain Stays,NULL,NULL,32,32,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,32,0.00,0.00
25068,327,Down Tube,NULL,NULL,16,16,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,16,0.00,0.00
25069,328,Mountain End Caps,NULL,NULL,6,6,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,6,0.00,0.00
25070,329,Road End Caps,NULL,NULL,26,26,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,26,0.00,0.00
25071,398,Handlebar Tube,NULL,NULL,16,16,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,16,0.00,0.00
25072,399,Head Tube,NULL,NULL,16,16,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,16,0.00,0.00
25073,400,LL Hub,NULL,NULL,10,10,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,10,0.00,0.00
25074,401,HL Hub,NULL,NULL,22,22,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,22,0.00,0.00
25075,529,Stem,NULL,NULL,16,16,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,16,0.00,0.00
25076,532,Seat Stays,NULL,NULL,64,64,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,64,0.00,0.00
25077,533,Seat Tube,NULL,NULL,16,16,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,16,0.00,0.00
25078,534,Top Tube,NULL,NULL,16,16,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,16,0.00,0.00
25079,802,LL Fork,Forks,Components,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,65.8097,5,0.00,329.0485
25080,803,ML Fork,Forks,Components,2,2,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,77.9176,2,0.00,155.8352
25081,804,HL Fork,Forks,Components,9,9,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,101.8936,9,0.00,917.0424
25082,316,Blade,NULL,NULL,32,32,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,32,0.00,0.00
25083,331,Fork End,NULL,NULL,32,32,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,32,0.00,0.00
25084,350,Fork Crown,NULL,NULL,16,16,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,16,0.00,0.00
25085,531,Steerer,NULL,NULL,16,16,0,NULL,NULL,2012-11-25 00:00:00.000,2013,5,0.00,16,0.00,0.00
25086,769,"Road-650 Black, 48",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,486.7066,1,0.00,486.7066
25087,782,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,1251.9813,1,0.00,1251.9813
25088,794,"Road-250 Black, 48",Road Bikes,Bikes,3,3,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,1554.9479,3,0.00,4664.8437
25089,516,HL Mountain Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,145.87,1,0.00,145.87
25090,517,LL Road Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,98.77,1,0.00,98.77
25091,519,HL Road Seat Assembly,NULL,NULL,3,3,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,145.87,3,0.00,437.61
25092,737,"LL Road Frame - Black, 48",Road Frames,Components,1,1,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,204.6251,1,0.00,204.6251
25093,747,"HL Mountain Frame - Black, 38",Mountain Frames,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,739.041,1,0.00,739.041
25094,806,ML Headset,Headsets,Components,5,5,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,45.4168,5,0.00,227.084
25095,810,HL Mountain Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,53.3999,1,0.00,53.3999
25096,811,LL Road Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,19.7758,1,0.00,19.7758
25097,813,HL Road Handlebars,Handlebars,Components,3,3,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,53.3999,3,0.00,160.1997
25098,816,ML Mountain Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,92.8071,1,0.00,92.8071
25099,818,LL Road Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,37.9909,1,0.00,37.9909
25100,820,HL Road Front Wheel,Wheels,Components,3,3,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,146.5466,3,0.00,439.6398
25101,824,ML Mountain Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,104.7951,1,0.00,104.7951
25102,826,LL Road Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,49.9789,1,0.00,49.9789
25103,828,HL Road Rear Wheel,Wheels,Components,3,3,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,158.5346,3,0.00,475.6038
25104,839,"HL Road Frame - Black, 48",Road Frames,Components,3,3,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,868.6342,3,0.00,2605.9026
25105,894,Rear Derailleur,Derailleurs,Components,5,5,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,53.9282,5,0.00,269.641
25106,945,Front Derailleur,Derailleurs,Components,5,5,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,40.6216,5,0.00,203.108
25107,950,ML Crankset,Cranksets,Components,5,5,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,113.8816,5,0.00,569.408
25108,994,LL Bottom Bracket,Bottom Brackets,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,23.9716,1,0.00,23.9716
25109,995,ML Bottom Bracket,Bottom Brackets,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,44.9506,1,0.00,44.9506
25110,996,HL Bottom Bracket,Bottom Brackets,Components,3,3,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,53.9416,3,0.00,161.8248
25111,3,BB Ball Bearing,NULL,NULL,50,50,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,50,0.00,0.00
25112,324,Chain Stays,NULL,NULL,10,10,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,10,0.00,0.00
25113,327,Down Tube,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,5,0.00,0.00
25114,328,Mountain End Caps,NULL,NULL,2,2,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,2,0.00,0.00
25115,329,Road End Caps,NULL,NULL,8,8,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,8,0.00,0.00
25116,398,Handlebar Tube,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,5,0.00,0.00
25117,399,Head Tube,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,5,0.00,0.00
25118,400,LL Hub,NULL,NULL,2,2,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,2,0.00,0.00
25119,401,HL Hub,NULL,NULL,8,8,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,8,0.00,0.00
25120,529,Stem,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,5,0.00,0.00
25121,532,Seat Stays,NULL,NULL,20,20,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,20,0.00,0.00
25122,533,Seat Tube,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,5,0.00,0.00
25123,534,Top Tube,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,5,0.00,0.00
25124,802,LL Fork,Forks,Components,1,1,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,65.8097,1,0.00,65.8097
25125,804,HL Fork,Forks,Components,4,4,0,NULL,NULL,2012-12-16 00:00:00.000,2013,6,101.8936,4,0.00,407.5744
25126,316,Blade,NULL,NULL,10,10,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,10,0.00,0.00
25127,331,Fork End,NULL,NULL,10,10,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,10,0.00,0.00
25128,350,Fork Crown,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,5,0.00,0.00
25129,531,Steerer,NULL,NULL,5,5,0,NULL,NULL,2012-11-26 00:00:00.000,2013,5,0.00,5,0.00,0.00
25130,759,"Road-650 Red, 58",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,486.7066,1,0.00,486.7066
25131,761,"Road-650 Red, 62",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,486.7066,1,0.00,486.7066
25132,762,"Road-650 Red, 44",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,486.7066,1,0.00,486.7066
25133,763,"Road-650 Red, 48",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,486.7066,1,0.00,486.7066
25134,766,"Road-650 Black, 60",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,486.7066,1,0.00,486.7066
25135,783,"Mountain-200 Black, 42",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,1251.9813,1,0.00,1251.9813
25136,784,"Mountain-200 Black, 46",Mountain Bikes,Bikes,2,2,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,1251.9813,2,0.00,2503.9626
25137,795,"Road-250 Black, 52",Road Bikes,Bikes,2,2,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,1554.9479,2,0.00,3109.8958
25138,801,"Road-550-W Yellow, 48",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,713.0798,1,0.00,713.0798
25139,516,HL Mountain Seat Assembly,NULL,NULL,3,3,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,145.87,3,0.00,437.61
25140,517,LL Road Seat Assembly,NULL,NULL,5,5,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,98.77,5,0.00,493.85
25141,518,ML Road Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,108.99,1,0.00,108.99
25142,519,HL Road Seat Assembly,NULL,NULL,2,2,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,145.87,2,0.00,291.74
25143,723,"LL Road Frame - Black, 60",Road Frames,Components,1,1,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,204.6251,1,0.00,204.6251
25144,725,"LL Road Frame - Red, 44",Road Frames,Components,1,1,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,187.1571,1,0.00,187.1571
25145,726,"LL Road Frame - Red, 48",Road Frames,Components,1,1,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,187.1571,1,0.00,187.1571
25146,728,"LL Road Frame - Red, 58",Road Frames,Components,1,1,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,187.1571,1,0.00,187.1571
25147,730,"LL Road Frame - Red, 62",Road Frames,Components,1,1,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,187.1571,1,0.00,187.1571
25148,743,"HL Mountain Frame - Black, 42",Mountain Frames,Components,1,1,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,739.041,1,0.00,739.041
25149,746,"HL Mountain Frame - Black, 46",Mountain Frames,Components,2,2,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,739.041,2,0.00,1478.082
25150,806,ML Headset,Headsets,Components,11,11,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,45.4168,11,0.00,499.5848
25151,810,HL Mountain Handlebars,Handlebars,Components,3,3,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,53.3999,3,0.00,160.1997
25152,811,LL Road Handlebars,Handlebars,Components,5,5,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,19.7758,5,0.00,98.879
25153,812,ML Road Handlebars,Handlebars,Components,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,27.4925,1,0.00,27.4925
25154,813,HL Road Handlebars,Handlebars,Components,2,2,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,53.3999,2,0.00,106.7998
25155,816,ML Mountain Front Wheel,Wheels,Components,3,3,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,92.8071,3,0.00,278.4213
25156,818,LL Road Front Wheel,Wheels,Components,5,5,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,37.9909,5,0.00,189.9545
25157,819,ML Road Front Wheel,Wheels,Components,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,110.2829,1,0.00,110.2829
25158,820,HL Road Front Wheel,Wheels,Components,2,2,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,146.5466,2,0.00,293.0932
25159,824,ML Mountain Rear Wheel,Wheels,Components,3,3,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,104.7951,3,0.00,314.3853
25160,826,LL Road Rear Wheel,Wheels,Components,5,5,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,49.9789,5,0.00,249.8945
25161,827,ML Road Rear Wheel,Wheels,Components,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,122.2709,1,0.00,122.2709
25162,828,HL Road Rear Wheel,Wheels,Components,2,2,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,158.5346,2,0.00,317.0692
25163,836,"ML Road Frame-W - Yellow, 48",Road Frames,Components,1,1,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,360.9428,1,0.00,360.9428
25164,840,"HL Road Frame - Black, 52",Road Frames,Components,2,2,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,868.6342,2,0.00,1737.2684
25165,894,Rear Derailleur,Derailleurs,Components,11,11,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,53.9282,11,0.00,593.2102
25166,945,Front Derailleur,Derailleurs,Components,11,11,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,40.6216,11,0.00,446.8376
25167,950,ML Crankset,Cranksets,Components,11,11,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,113.8816,11,0.00,1252.6976
25168,994,LL Bottom Bracket,Bottom Brackets,Components,6,6,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,23.9716,6,0.00,143.8296
25169,995,ML Bottom Bracket,Bottom Brackets,Components,3,3,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,44.9506,3,0.00,134.8518
25170,996,HL Bottom Bracket,Bottom Brackets,Components,2,2,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,53.9416,2,0.00,107.8832
25171,3,BB Ball Bearing,NULL,NULL,110,110,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,110,0.00,0.00
25172,324,Chain Stays,NULL,NULL,22,22,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,22,0.00,0.00
25173,327,Down Tube,NULL,NULL,11,11,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,11,0.00,0.00
25174,328,Mountain End Caps,NULL,NULL,6,6,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,6,0.00,0.00
25175,329,Road End Caps,NULL,NULL,16,16,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,16,0.00,0.00
25176,398,Handlebar Tube,NULL,NULL,11,11,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,11,0.00,0.00
25177,399,Head Tube,NULL,NULL,11,11,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,11,0.00,0.00
25178,400,LL Hub,NULL,NULL,10,10,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,10,0.00,0.00
25179,401,HL Hub,NULL,NULL,12,12,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,12,0.00,0.00
25180,529,Stem,NULL,NULL,11,11,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,11,0.00,0.00
25181,532,Seat Stays,NULL,NULL,44,44,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,44,0.00,0.00
25182,533,Seat Tube,NULL,NULL,11,11,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,11,0.00,0.00
25183,534,Top Tube,NULL,NULL,11,11,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,11,0.00,0.00
25184,802,LL Fork,Forks,Components,5,5,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,65.8097,5,0.00,329.0485
25185,803,ML Fork,Forks,Components,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,77.9176,1,0.00,77.9176
25186,804,HL Fork,Forks,Components,5,5,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,101.8936,5,0.00,509.468
25187,316,Blade,NULL,NULL,22,22,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,22,0.00,0.00
25188,331,Fork End,NULL,NULL,22,22,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,22,0.00,0.00
25189,350,Fork Crown,NULL,NULL,11,11,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,11,0.00,0.00
25190,531,Steerer,NULL,NULL,11,11,0,NULL,NULL,2012-11-27 00:00:00.000,2013,5,0.00,11,0.00,0.00
25191,760,"Road-650 Red, 60",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,486.7066,1,0.00,486.7066
25192,768,"Road-650 Black, 44",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,486.7066,1,0.00,486.7066
25193,770,"Road-650 Black, 52",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,486.7066,1,0.00,486.7066
25194,779,"Mountain-200 Silver, 38",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,1265.6195,1,0.00,1265.6195
25195,780,"Mountain-200 Silver, 42",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,1265.6195,1,0.00,1265.6195
25196,782,"Mountain-200 Black, 38",Mountain Bikes,Bikes,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,1251.9813,1,0.00,1251.9813
25197,795,"Road-250 Black, 52",Road Bikes,Bikes,2,2,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,1554.9479,2,0.00,3109.8958
25198,796,"Road-250 Black, 58",Road Bikes,Bikes,2,2,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,1554.9479,2,0.00,3109.8958
25199,801,"Road-550-W Yellow, 48",Road Bikes,Bikes,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,713.0798,1,0.00,713.0798
25200,516,HL Mountain Seat Assembly,NULL,NULL,3,3,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,145.87,3,0.00,437.61
25201,517,LL Road Seat Assembly,NULL,NULL,3,3,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,98.77,3,0.00,296.31
25202,518,ML Road Seat Assembly,NULL,NULL,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,108.99,1,0.00,108.99
25203,519,HL Road Seat Assembly,NULL,NULL,4,4,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,145.87,4,0.00,583.48
25204,680,"HL Road Frame - Black, 58",Road Frames,Components,2,2,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,1059.31,2,0.00,2118.62
25205,729,"LL Road Frame - Red, 60",Road Frames,Components,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,187.1571,1,0.00,187.1571
25206,736,"LL Road Frame - Black, 44",Road Frames,Components,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,204.6251,1,0.00,204.6251
25207,738,"LL Road Frame - Black, 52",Road Frames,Components,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,204.6251,1,0.00,204.6251
25208,739,"HL Mountain Frame - Silver, 42",Mountain Frames,Components,1,1,0,NULL,NULL,2012-11-28 00:00:00.000,2013,5,747.2002,1,0.00,747.2002
25209,747,"HL Mountain Frame - Black, 38",Mountain Frames,Components,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,739.041,1,0.00,739.041
25210,748,"HL Mountain Frame - Silver, 38",Mountain Frames,Components,1,1,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,747.2002,1,0.00,747.2002
25211,806,ML Headset,Headsets,Components,11,11,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,45.4168,11,0.00,499.5848
25212,810,HL Mountain Handlebars,Handlebars,Components,3,3,0,NULL,NULL,2012-12-20 00:00:00.000,2013,6,53.3999,3,0.00,160.1997
